0, 6786, 1098.117798, 202771
1, 6622, 1065.840088, 5671
2, 4684, 1156.339844, 6158
3, 5562, 946.034363, 6142
4, 5186, 934.421875, 5341
5, 5764, 1069.955444, 5778
6, 4370, 1057.572998, 5796
7, 5001, 976.097351, 5343
8, 5228, 1000.844116, 6678
9, 4175, 1113.216064, 6241
10, 5072, 1061.211792, 6656
11, 6825, 1035.165161, 5502
12, 5514, 1067.091919, 5701
13, 6603, 1073.150269, 6586
14, 6665, 1010.811829, 6251
15, 5505, 982.390930, 6239
-1, 89562, 1040.516357, 202771
