0,751,41986256143
0,565,41986262638
0,233,41986265005
0,211,41986267146
0,218,41986269346
0,212,41986271478
0,216,41986273657
0,214,41986275817
0,210,41986277949
0,212,41986280072
0,214,41986282235
0,210,41986284368
0,207,41986286460
0,208,41986288565
0,220,41986290780
0,209,41986292888
0,211,41986295001
0,210,41986297137
0,206,41986299201
0,210,41986301343
0,212,41986303469
0,211,41986305614
0,213,41986307758
0,209,41986309866
0,219,41986312085
0,213,41986314214
0,213,41986316371
0,209,41986318488
0,212,41986320623
0,216,41986322798
0,208,41986324909
0,208,41986327001
0,210,41986329134
0,211,41986331251
0,209,41986333371
0,212,41986335500
0,209,41986337601
0,209,41986339731
0,209,41986341832
0,213,41986343974
0,210,41986346112
0,212,41986348235
0,210,41986350331
0,213,41986352518
0,211,41986354638
0,206,41986356734
0,210,41986358838
0,210,41986360958
0,210,41986363094
0,207,41986365180
0,209,41986367294
0,212,41986369426
0,209,41986371537
0,321,41986374734
0,214,41986376915
0,210,41986379054
0,211,41986381168
0,209,41986383288
0,210,41986385401
0,212,41986387543
0,212,41986389672
0,210,41986391798
0,209,41986393925
0,213,41986396057
0,204,41986398128
0,210,41986400235
0,210,41986402374
0,208,41986404454
0,210,41986406592
0,211,41986408706
0,210,41986410841
0,207,41986412931
0,209,41986415041
0,208,41986417137
0,208,41986419235
0,209,41986421349
0,212,41986423475
0,208,41986425574
0,207,41986427666
0,209,41986429786
0,209,41986431900
0,208,41986434005
0,211,41986436118
0,204,41986438186
0,210,41986440306
0,210,41986442414
0,210,41986444555
0,210,41986446669
0,207,41986448765
0,209,41986450866
0,210,41986452983
0,210,41986455103
0,208,41986457205
0,213,41986459343
0,215,41986461515
0,212,41986463654
0,210,41986465780
0,208,41986467878
0,221,41986470125
0,207,41986472211
0,209,41986474315
0,212,41986476451
0,209,41986478568
0,212,41986480700
0,210,41986482829
0,206,41986484900
0,210,41986487035
0,210,41986489146
0,208,41986491241
0,213,41986493398
0,211,41986495515
0,212,41986497672
0,212,41986499795
0,208,41986501894
0,212,41986504038
0,208,41986506131
0,210,41986508254
0,201077,41988519014
0,237,41988521420
0,218,41988523638
0,222,41988525875
0,214,41988528048
0,221,41988530278
0,215,41988532448
0,218,41988534635
0,214,41988536801
0,214,41988538961
0,214,41988541115
0,212,41988543254
0,211,41988545392
0,212,41988547525
0,213,41988549672
0,215,41988551841
0,215,41988554017
0,214,41988556183
0,213,41988558328
0,211,41988560463
0,212,41988562608
0,214,41988564765
0,214,41988566918
0,214,41988569094
0,214,41988571232
0,214,41988573401
0,214,41988575555
0,214,41988577728
0,214,41988579894
0,214,41988582038
0,213,41988584189
0,213,41988586337
0,214,41988588497
0,214,41988590660
0,211,41988592798
0,209,41988594912
0,216,41988597081
0,211,41988599220
0,215,41988601389
0,212,41988603525
0,214,41988605672
0,212,41988607817
0,212,41988609965
0,213,41988612125
0,214,41988614272
